"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.0969,0,0.0973,0,0,0,0,0,0,0,0,0,0,0,0,0
"excited",0,0.0829,0,0,0,0,0,0,0.0697,0,0,0,0,0,0,0
"relaxed",0,0,0.0909,0,0,0,0,0,0,0,0,0.0722,0,0,0.0815,0
"satisfied",0,0,0,0.0728,0,0,0,0,0.0706,0.0673,0,0,0,0,0,0
"angry",0,0,0,0,0.0704,0,0,0,0,0,0,0.0766,0,0,0.0769,0
"anxious",0,0,0,0,0,0.0851,0,0,0,0,0,0,0.0769,0,0,0
"depressed",0,0,0,0,0,0,0.0613,0,0.057,0,0,0,0,0,0,0
"sad",0,0,0,0,0,0,0,0.0769,0,0,0,0.0772,0,0,0.0817,0
