"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.0671,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0.0678,0
"excited",0,0.0691,0,0,0,0,0,0.069,0.0647,0,0,0,0,0,0,0
"relaxed",0,0,0.072,0,0,0,0,0,0,0,0,0.0714,0,0,0,0
"satisfied",0,0,0,0.0651,0,0,0,0,0.0642,0,0,0,0,0.0571,0,0
"angry",0,0,0,0,0.0693,0,0,0,0,0,0,0,0,0,0,0.0637
"anxious",0,0,0,0,0,0.0665,0,0,0,0,0,0,0.0632,0,0,0
"depressed",0,0,0,0,0,0,0.0771,0,0,0,0.0706,0,0,0,0,0
"sad",0,0,0,0,0,0,0,0.0766,0,0,0,0,0,0,0.0711,0
