"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.0748,0,0.0725,0,0,0,0,0,0,0,0,0,0,0,0,0
"excited",0,0.0651,0,0,0,0,0,0,0.0593,0,0,0,0,0,0,0
"relaxed",0,0,0.0572,0,0,0,0,0.0565,0,0,0,0.0561,0,0,0,0
"satisfied",0,0,0,0.0585,0,0,0,0,0.0665,0.064,0,0,0,0,0,0
"angry",0,0,0,0,0.0603,0,0,0,0,0,0,0.0545,0,0,0.0569,0.0616
"anxious",0,0,0,0,0,0.06,0,0,0,0,0,0,0.0663,0,0,0.0673
"depressed",0,0,0,0,0,0,0.0656,0,0.0642,0,0,0,0,0,0,0
"sad",0,0,0,0,0,0,0,0.0561,0,0,0,0.0559,0,0,0.0548,0
