"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.7879,0,0,0,0,0,0,0,0,0,0.1321,0,0,0,0.0387,0
"excited",0,0.4265,0,0,0,0,0,0,0.333,0,0,0.2085,0,0,0,0
"relaxed",0,0,0.4521,0,0,0,0,0,0,0,0,0.199,0,0,0,0
"satisfied",0,0,0,0.2599,0,0,0,0,0.4886,0,0,0,0,-0.1656,0,0
"angry",0,0,0,0,0.1295,0,0,0,0,0,0,0,0,0,0,0.0704
"anxious",0,0,0,0,0,-0.0523,0,0,0,0,0,0,0.0159,0,0,0
"depressed",0,0,0,0,0,0,-0.0382,0,0,0,0.0728,0,0,0,0,0
"sad",0,0,0,0,0,0,0,0.6472,0,0,0,-0.2763,0,0,-0.0488,0
