"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.1976,0,0.2977,0,0,0,0,0,0,0,0,0,0,0,0,0
"excited",0,0.2702,0,0,0,0,0,0,0.4789,0,0,0,0,0,0,0
"relaxed",0,0,0.2975,0,0,0,0,0,0,0,0,0.523,0,0,0,0
"satisfied",0,0,0,0.1448,0,0,0,0,0.3896,0.2813,0,0,0,0,0,0
"angry",0,0,0,0,0.1173,0,0,0,0,0,0,-0.0443,0,0,0.3476,0.4144
"anxious",0,0,0,0,0,0.0554,0,0,0,0,0,0,0.1153,0,0,0
"depressed",0,0,0,0,0,0,0.1501,0,-0.4204,0,0,0,0,0,0,0
"sad",0,0,0,0,0,0,0,-0.0834,0,0,0,-0.2091,0,0,0.4439,0
