"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.3763,0.2317,0,0,0,0,0,0,0,0,0.2658,0,0,0,-0.0879,0
"excited",0,0.4062,0,0,0,0,0,0,0.4774,0,0,0,0,0,0,0
"relaxed",0,0,0.246,0,0,0,0,0,0,0,0,0.5178,0,0,0,0
"satisfied",0,0,0,0.2698,0,0,0,0,0.4686,0,0,0,0,-0.0048,0,0
"angry",0,0,0,0,0.0552,0,0,0,0,0,-0.2642,0,0,0,0,0.3722
"anxious",0,0,0,0,0,-0.0622,0,0,0,0,0,0,0.026,0,0,0
"depressed",0,0,0,0,0,0,0.1803,0,0,0,-0.3337,0,0,0,0,0
"sad",0,0,0,0,0,0,0,-0.0659,0,0,0,0,0,0,0.402,0
