"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.0846,0,0.0875,0,0,0,0,0,0,0,0,0,0,0,0,0
"excited",0,0.0671,0,0,0,0,0,0,0.0586,0,0,0,0,0,0,0
"relaxed",0,0,0.0623,0,0,0,0,0,0,0.0687,0,0.0696,0,0,0,0
"satisfied",0,0,0,0.0566,0,0,0,0,0.0628,0.0619,0,0,0,0,0,0
"angry",0,0,0,0,0.0768,0,0,0,0,0,0,0.0863,0,0,0.0858,0
"anxious",0,0,0,0,0,0.0728,0,0,0,0,0,0.073,0.0721,0,0,0
"depressed",0,0,0,0,0,0,0.0547,0,0.0608,0.0606,0,0,0,0,0,0
"sad",0,0,0,0,0,0,0,0.0715,0,0,0,0.0826,0,0,0.0828,0
