"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.0474,0,0,0,0,0,0,0,0,0,0.0492,0,0,0,0.0433,0
"excited",0,0.0638,0,0,0,0,0,0,0.0685,0,0,0.0575,0,0,0,0
"relaxed",0,0,0.0715,0,0,0,0,0,0,0,0,0.0748,0,0,0,0
"satisfied",0,0,0,0.069,0,0,0,0,0.0691,0,0,0,0,0.0526,0,0
"angry",0,0,0,0,0.0867,0,0,0,0,0,0,0,0,0,0,0.0747
"anxious",0,0,0,0,0,0.0812,0,0,0,0,0,0,0.0752,0,0,0
"depressed",0,0,0,0,0,0,0.0823,0,0,0,0.0758,0,0,0,0,0
"sad",0,0,0,0,0,0,0,0.0531,0,0,0,0.0546,0,0,0.0493,0
