"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.2683,0,0.1428,0,0,0,0,0,0,0,0,0,0,0,0,0
"excited",0,0.1747,0,0,0,0,0,0,0.4537,0,0,0,0,0,0,0
"relaxed",0,0,-0.0078,0,0,0,0,0,0,0,0,0.2628,0,0,-0.4756,0
"satisfied",0,0,0,0.1844,0,0,0,0,0.4948,0.18,0,0,0,0,0,0
"angry",0,0,0,0,0.303,0,0,0,0,0,0,-0.4747,0,0,-0.0487,0
"anxious",0,0,0,0,0,0.2599,0,0,0,0,0,0,0.1483,0,0,0
"depressed",0,0,0,0,0,0,0.4063,0,-0.5369,0,0,0,0,0,0,0
"sad",0,0,0,0,0,0,0,0.3656,0,0,0,-0.1607,0,0,0.249,0
