"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.273,0,0.0849,0,0,0,0,0,0,0,0,0,0,0,0,0
"excited",0,0.1812,0,0,0,0,0,0,0.5808,0,0,0,0,0,0,0
"relaxed",0,0,0.1148,0,0,0,0,0,0,0.3765,0,0.3566,0,0,0,0
"satisfied",0,0,0,0.0774,0,0,0,0,0.4906,0.3195,0,0,0,0,0,0
"angry",0,0,0,0,-0.0148,0,0,0,0,0,0,-0.3356,0,0,0.1855,0
"anxious",0,0,0,0,0,0.2339,0,0,0,0,0,-0.3403,0.1193,0,0,0
"depressed",0,0,0,0,0,0,0.046,0,-0.3405,-0.4973,0,0,0,0,0,0
"sad",0,0,0,0,0,0,0,0.1787,0,0,0,-0.3784,0,0,0.1183,0
