"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.0506,0,0,0,0,0,0,0,0,0,0.0694,0,0,0,0,0.0579
"excited",0,0.0508,0,0,0,0,0,0,0.0497,0,0,0,0,0,0,0
"relaxed",0,0,0.0551,0,0,0,0,0,0,0,0,0.0654,0,0,0,0
"satisfied",0,0,0,0.0436,0,0,0,0,0.0605,0.0564,0,0,0,0,0,0
"angry",0,0,0,0,0.0615,0,0,0,0,0,0,0,0,0,0.066,0.0647
"anxious",0,0,0,0,0,0.0657,0,0,0,0,0,0,0.0649,0,0,0
"depressed",0,0,0,0,0,0,0.0554,0,0.0597,0,0,0,0,0,0,0
"sad",0,0,0,0,0,0,0,0.0602,0,0,0,0,0,0,0.0654,0
