"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.2119,0,0,0,0,0,0,0,0,0,0.2991,0,0,0,0,0
"excited",0,0.308,0,0,0,0,0,0.2478,0.2894,0,0,0,0,0,0,0
"relaxed",0,0,0.1484,0,0,0,0,0,0,0,0,0.4124,0,0,0,0
"satisfied",0,0,0,0.228,0,0,0,0,0.4196,0.094,0,0,0,0.1942,0,0
"angry",0,0,0,0,0.2195,0,0,0,0,0,0,0,0,0,0,0.4654
"anxious",0,0,0,0,0,0.1031,0,0,0,0,0,0,0.5368,0,0,0
"depressed",0,0,0,0,0,0,0.1259,0,-0.3899,0,0,0,0,0,0,0
"sad",0,0,0,0,0,0,0,0.1458,0,0,0,0,0,0,0.2457,0
