"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.0305,0,0,0,0,0,0,0,0,0,0.425,0,0,0,0,0
"excited",0,0.2996,0,0,0,0,0,0,0.2642,0,0,0,0,0,0,0
"relaxed",0,0,0.4466,0,0,0,0,0,0,0,0,0.0607,0,0,0,0
"satisfied",0,0,0,0.3028,0,0,0,0,-0.06,0.308,0,0,0,0,0,0
"angry",0,0,0,0,0.1884,0,0,0,0,0,0,0,0,0,0,0.5844
"anxious",0,0,0,0,0,0.022,0,0,0,0,0,0.3681,0,0,0,0
"depressed",0,0,0,0,0,0,0.1824,0,-0.2455,0,-0.3216,0,0,0,0,0
"sad",0,0,0,0,0,0,0,0.0511,0,0,0,0,0,0.2568,0.235,0
