"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.0655,0,0,0,0,0,0,0,0,0,0.0767,0,0,0,0,0
"excited",0,0.0653,0,0,0,0,0,0,0.0607,0,0,0,0,0,0,0
"relaxed",0,0,0.0578,0,0,0,0,0.0567,0,0,0,0.06,0,0,0,0
"satisfied",0,0,0,0.0597,0,0,0,0,0.0755,0.0646,0,0,0,0,0,0
"angry",0,0,0,0,0.0598,0,0,0,0,0.0537,0,0,0,0,0.0566,0.0604
"anxious",0,0,0,0,0,0.0598,0,0,0,0,0,0,0,0,0,0.0596
"depressed",0,0,0,0,0,0,0.0657,0,0.0642,0,0,0,0,0,0,0
"sad",0,0,0,0,0,0,0,0.0557,0,0,0,0,0,0,0.0548,0
