"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.0869,0,0,0,0,0,0,0,0,0,0.0905,0,0,0,0,0
"excited",0,0.0828,0,0,0,0,0,0,0.0699,0,0,0,0,0,0,0
"relaxed",0,0,0.0863,0,0,0,0,0,0,0,0,0.0867,0,0,0,0
"satisfied",0,0,0,0.0727,0,0,0,0,0.0727,0.0676,0,0,0,0,0,0
"angry",0,0,0,0,0.0709,0,0,0,0,0,0,0.0706,0,0,0,0.0712
"anxious",0,0,0,0,0,0.0851,0,0,0,0,0,0,0,0,0,0
"depressed",0,0,0.0678,0,0,0,0.0685,0,0.0557,0,0.0585,0,0,0,0,0
"sad",0,0,0,0,0,0,0,0.0784,0,0,0,0,0,0,0.0729,0
