"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.2409,0,0,0,0,0,0,0,0,0,0.2595,0,0,0,0,0
"excited",0,0.1772,0,0,0,0,0,0,0.4407,0,0,0,0,0,0,0
"relaxed",0,0,0.2435,0,0,0,0,0,0,0,0,0.3161,0,0,0,0
"satisfied",0,0,0,0.1991,0,0,0,0,0.4437,0.1807,0,0,0,0,0,0
"angry",0,0,0,0,0.2876,0,0,0,0,0,0,-0.4385,0,0,0,0.0452
"anxious",0,0,0,0,0,0.2813,0,0,0,0,0,0,0,0,0,0
"depressed",0,0,-0.2187,0,0,0,0.2254,0,-0.4179,0,-0.2696,0,0,0,0,0
"sad",0,0,0,0,0,0,0,0.3689,0,0,0,0,0,0,0.3253,0
