"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.1133,0,0,0,0,0,0,0,0,0,0,0.7494,0,0,0,0
"excited",0,0.0322,0,0,0,0,0,0,0.683,0,0,0,0,0,0,0
"relaxed",0,0,0.2508,0,0,0,0,0,0,0,0,0,0,0,0,0
"satisfied",0,0,0,0.025,0,0,0,-0.2234,0,0,0.6224,0,0,-0.208,0,0
"angry",0,0,0,0,0.1959,0,0,0,0,0,0,0,0,0,0.3994,0
"anxious",0,0,0,0,0,0.0245,0,0,0,0,0,0,0.4172,0,0,0
"depressed",0,0,0,0,0,0,0.3556,0,-0.4316,0,0,0,0,0,0,0
"sad",0,0,0,0,0,0,0,0.2577,-0.5368,0,0,0,0,0,0,0
