"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.0704,0,0,0,0,0,0,0,0,0.0632,0.0632,0,0,0,0,0
"excited",0,0.0679,0,0,0,0,0,0,0,0,0,0.0658,0,0,0,0
"relaxed",0,0,0.0683,0,0,0,0,0,0,0,0,0,0,0,0,0.0639
"satisfied",0,0,0,0.0708,0,0,0,0,0,0,0,0,0,0,0,0
"angry",0,0,0,0,0.0772,0,0,0,0,0,0,0,0,0,0,0
"anxious",0,0,0,0,0,0.0722,0,0,0,0,0,0.0697,0,0,0,0
"depressed",0,0,0,0,0,0,0.0679,0,0.0671,0,0.0672,0,0,0,0,0
"sad",0,0,0,0,0,0,0,0.0818,0,0,0,0,0.0585,0,0,0
