"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.1113,0,0,0,0,0,0,0.2184,0,0,0,0.8786,0,0,0,0
"excited",0,0.4257,0,0,0,0,0,0,0.2817,0,0,0,0,0,0,0
"relaxed",0,0,0.0415,0,0,0,0,0,0,0,0,0.7565,0,0,0,0
"satisfied",0,0,0,0.686,0,0,0,0,0,0,0,0,0,0,0,0
"angry",0,0,0,0,0.2153,0,0,0,0,0,0,0,0,0,0.354,0.3374
"anxious",0,0,0,0,0,0.4031,0,0,0,0,0,0,0,0,0.3728,0
"depressed",0,0,0,0,0,0,0.1272,0,-0.412,0,0,0,0,0,0,0.431
"sad",0,0,0,0,0,0,0,0.3368,0,0,0,-0.5744,0,0,0,0
