"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.334,0,0,0,0,0,0,0,0,0.5154,0,0,0,0,0,0
"excited",0.2957,0.4924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"relaxed",0,0,0.1411,0,0,0,0,0,0.31,0,0,0.423,0,0,0,0
"satisfied",0,0,0,0.2081,0,0,0,0,0.5907,0,0,0,0,0,0,0
"angry",0,0,0,0,0.1279,0,0,0,0,0,-0.3206,0,0,0,0,0
"anxious",0,0,0,0,0,-0.063,0,0,0,0,0,0,0,0,0,0
"depressed",0,0,0,0,0,0,0.1525,0,0,0,0,-0.3374,0,0,0,0.3179
"sad",0,0,0,0,0,0,0,-0.0367,0,0,0,0,0.4311,0,0,0
