"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.0425,0,0,0,0,0,0,0,0,0,0,0.0425,0,0,0,0
"excited",0,0.0507,0,0,0,0,0,0,0.0494,0,0,0,0,0,0,0
"relaxed",0,0,0.0669,0,0,0,0,0,0,0,0,0,0,0,0,0
"satisfied",0,0,0,0.0544,0,0,0,0.0546,0,0,0.046,0,0,0.0465,0,0
"angry",0,0,0,0,0.0619,0,0,0,0,0,0,0,0,0,0.0603,0
"anxious",0,0,0,0,0,0.0657,0,0,0,0,0,0,0.0653,0,0,0
"depressed",0,0,0,0,0,0,0.0546,0,0.0544,0,0,0,0,0,0,0
"sad",0,0,0,0,0,0,0,0.0546,0.0534,0,0,0,0,0,0,0
