"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.0748,0,0,0,0,0,0,0,0,0,0,0.065,0,0,0,0
"excited",0,0.0727,0,0,0,0,0,0,0.0762,0,0,0.0784,0,0,0,0
"relaxed",0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0
"satisfied",0,0,0,0.0743,0,0,0,0,0,0,0.064,0,0,0,0,0
"angry",0,0,0,0,0.2834,0,0,0,0.4134,0,0,0,0,0,0.9154,0
"anxious",0,0,0,0,0,0.0851,0,0,0,0,0,0,0,0,0,0
"depressed",0,0,0,0,0,0,0.0849,0,0,0,0,0,0.1819,0,0,0
"sad",0,0,0,0,0,0,0,0.0601,0,0,0,0,0.063,0,0,0
