"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.0598,0,0,0,0,0,0,0,0,0.0581,0,0,0,0,0,0
"excited",0.069,0.0689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"relaxed",0,0,0.0539,0,0,0,0,0,0.0643,0,0,0.0638,0,0,0,0
"satisfied",0,0,0,0.0576,0,0,0,0,0.0564,0,0,0,0,0,0,0
"angry",0,0,0,0,0.0678,0,0,0,0,0,0.0634,0,0,0,0,0
"anxious",0,0,0,0,0,0.0722,0,0,0,0,0,0,0,0,0,0
"depressed",0,0,0,0,0,0,0.0567,0,0,0,0,0.0593,0,0,0,0.0591
"sad",0,0,0,0,0,0,0,0.064,0,0,0,0,0.0616,0,0,0
