"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.0788,0,0,0,0,0,0,0,0,0,0.0807,0,0,0,0,0
"excited",0,0.0732,0,0,0,0,0,0,0.0657,0,0,0,0,0,0,0
"relaxed",0,0,0.071,0,0,0,0,0,0,0,0,0.0666,0,0,0,0
"satisfied",0,0,0,0.0755,0,0,0,0,0.0772,0.0727,0,0,0,0,0,0
"angry",0,0,0,0,0.0735,0,0,0,0,0,0,0,0,0,0,0.1445
"anxious",0,0,0,0,0,0.0851,0,0,0,0,0,0,0,0,0,0
"depressed",0,0,0,0,0.0896,0,0.0978,0,0.0682,0,0,0,0,0,0,0
"sad",0,0,0,0,0,0,0,0.1464,0,0,0,0,0.7257,0,0.4506,0
