"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.073,0,0,0,0,0,0,0,0,0,0.0663,0,0,0,0,0
"excited",0,0.0701,0,0,0,0,0,0,0.0688,0,0,0,0,0,0,0
"relaxed",0,0,0.0717,0,0,0,0,0,0,0,0,0.0721,0,0,0,0
"satisfied",0,0,0,0.0684,0,0,0,0,0.0755,0.0697,0,0,0,0,0,0
"angry",0,0,0,0,0.0641,0,0,0,0,0,0,0,0,0,0,0.0584
"anxious",0,0,0,0,0,0.0722,0,0,0,0,0,0.0697,0,0,0,0
"depressed",0,0,0,0,0,0,0.0681,0,0.0671,0,0.0672,0,0,0,0,0
"sad",0,0,0,0,0,0,0,0.0971,0,0,0,0,0,0.0686,0.071,0
