"","happylag","excitedlag","relaxedlag","satisfiedlag","angrylag","anxiouslag","depressedlag","sadlag","happy","excited","relaxed","satisfied","angry","anxious","depressed","sad"
"happy",0.2653,0,0,0,0,0,0,0,0,0,0.2656,0,0,0,0,0
"excited",0,0.2752,0,0,0,0,0,0,0.4591,0,0,0,0,0,0,0
"relaxed",0,0,0.3186,0,0,0,0,0,0,0,0,0.4561,0,0,0,0
"satisfied",0,0,0,0.1843,0,0,0,0,0.3072,0.2787,0,0,0,0,0,0
"angry",0,0,0,0,0.1647,0,0,0,0,0,0,0,0,0,0,1.0917
"anxious",0,0,0,0,0,0.071,0,0,0,0,0,0,0,0,0,0
"depressed",0,0,0,0,0.2618,0,-0.0105,0,-0.419,0,0,0,0,0,0,0
"sad",0,0,0,0,0,0,0,-0.1483,0,0,0,0,-1.5978,0,1.4418,0
