"file","lhs","op","rhs","beta","se","z","pval","level"
"subj2","angry","~","sad",0.0723322018058646,0.0735988803928865,0.982789431303029,0.325711084484358,"group"
"subj2","relaxed","~","satisfied",0.220726874585741,0.0743796561666677,2.9675705153993,0.00300163422456623,"group"
"subj2","satisfied","~","sad",-0.344013407194643,0.0558388813848933,-6.1608219696126,7.23683113434959e-10,"ind"
"subj3","happy","~","happylag",0.0304823211144643,0.0735895347256783,0.414220870237787,0.678712358716542,"group"
"subj3","excited","~","excitedlag",0.299552791675643,0.0689867739481565,4.34217712370137,1.41077723205818e-05,"group"
"subj3","relaxed","~","relaxedlag",0.446636516210413,0.0646594507118785,6.90752103974125,4.9320547645948e-12,"group"
"subj3","satisfied","~","satisfiedlag",0.302815770497793,0.0655929581186165,4.61658963375595,3.90097575309056e-06,"group"
"subj3","angry","~","angrylag",0.188391633599425,0.0646459207477146,2.91420760073381,0.00356592684903356,"group"
"subj3","anxious","~","anxiouslag",0.0220136752294039,0.0722215993231628,0.304807362834788,0.760512873487055,"group"
"subj3","depressed","~","depressedlag",0.182382261729546,0.069295644446409,2.63194408806739,0.00848978331711892,"group"
"subj3","sad","~","sadlag",0.0510710980979444,0.0975947447732754,0.523297624442677,0.600767153875131,"group"
"subj3","excited","~","happy",0.264154519549984,0.0675586573654829,3.91000250524437,9.22951638757663e-05,"group"
"subj3","happy","~","relaxed",0.425013458850514,0.060906437322271,6.97813691846172,2.9911628729451e-12,"group"
"subj3","satisfied","~","excited",0.308030396282266,0.065991656904714,4.66771726503297,3.04564615971614e-06,"group"
"subj3","satisfied","~","happy",-0.0600317179916909,0.0749778312914156,-0.800659567737646,0.42332875559214,"group"
"subj3","depressed","~","happy",-0.245528210831487,0.0670808235128242,-3.6601848035534,0.00025203340973956,"group"
"subj3","sad","~","depressed",0.234984906977662,0.0677804322505343,3.46685465370146,0.000526586548542873,"group"
"subj3","angry","~","sad",0.584426136461123,0.0489472988256188,11.9399057860827,0,"group"
"subj3","relaxed","~","satisfied",0.0607387344014552,0.0715624541762113,0.848751417215174,0.396019628843732,"group"
"subj3","anxious","~","satisfied",0.368072698583078,0.0646109286768205,5.69675604608862,1.22108454458925e-08,"ind"
"subj3","depressed","~","relaxed",-0.321580014096152,0.066705735144155,-4.82087504771814,1.42929867030794e-06,"ind"
"subj3","sad","~","anxious",0.256772868882753,0.0671201954869057,3.82556795343134,0.000130470937597549,"ind"
"subj4","happy","~","happylag",0.37780896591286,0.0625472884660768,6.04037321486396,1.53758161758333e-09,"group"
"subj4","excited","~","excitedlag",0.411491097434585,0.0539607109747067,7.62575381238889,2.42028619368284e-14,"group"
"subj4","relaxed","~","relaxedlag",0.245099515761686,0.0552683133216432,4.43472038553607,9.21918668073118e-06,"group"
"subj4","satisfied","~","satisfiedlag",0.258245696742513,0.0601157597592589,4.29580691946155,1.74059032862495e-05,"group"
"subj4","angry","~","angrylag",0.0554061229068889,0.0678241024155372,0.816909047574751,0.413980406947,"group"
"subj4","anxious","~","anxiouslag",-0.0630174545648405,0.0718238715274506,-0.87738871804976,0.38027553891935,"group"
"subj4","depressed","~","depressedlag",0.155113320414083,0.0599346497571945,2.58804082517332,0.00965235400839815,"group"
"subj4","sad","~","sadlag",-0.0660888630975485,0.0641444765985899,-1.03031260994031,0.302863281490615,"group"
"subj4","excited","~","happy",0.468078928079536,0.0520601155529205,8.99112349460157,0,"group"
"subj4","happy","~","relaxed",0.306192171719176,0.0549743037567223,5.56973259860039,2.55130587767383e-08,"group"
"subj4","satisfied","~","excited",0.0932000189522528,0.0729423336332339,1.27772192511523,0.201347491684901,"group"
"subj4","satisfied","~","happy",0.403724976145554,0.0785999240607862,5.13645504076224,2.79969289085358e-07,"group"
"subj4","depressed","~","happy",-0.00218405362512438,0.0836664082334414,-0.0261043072272273,0.979174141564105,"group"
"subj4","sad","~","depressed",0.40152168182982,0.0573568176756101,7.0004177027513,2.55195864440338e-12,"group"
"subj4","angry","~","sad",0.373202843239057,0.0578518261739453,6.45101231751845,1.11105569189363e-10,"group"
"subj4","relaxed","~","satisfied",0.518596574038795,0.0525456090699346,9.8694559491846,0,"group"
"subj4","depressed","~","satisfied",-0.400144529193935,0.0806003185643944,-4.96455270054852,6.88595867437414e-07,"ind"
"subj4","angry","~","relaxed",-0.264906866817118,0.0594596958956309,-4.45523413510401,8.38016879511905e-06,"ind"
"subj4","happy","~","excitedlag",0.22561690855731,0.0650979633584116,3.46580594718648,0.000528644681148327,"ind"
"subj5","happy","~","happylag",0.211880304052069,0.0680572198819186,3.11326710699744,0.00185028476777838,"group"
"subj5","excited","~","excitedlag",0.307981705660428,0.0671107098377961,4.58915881540826,4.45035750740175e-06,"group"
"subj5","relaxed","~","relaxedlag",0.148359076997567,0.0725229864366973,2.04568350376835,0.0407875197869503,"group"
"subj5","satisfied","~","satisfiedlag",0.227983882871936,0.0671071698231276,3.39731035406242,0.000680517390454494,"group"
"subj5","angry","~","angrylag",0.219457584785002,0.0715169340593984,3.06861008055423,0.00215057080954217,"group"
"subj5","anxious","~","anxiouslag",0.103070662650729,0.0676053973890715,1.52459221646985,0.12736083999827,"group"
"subj5","depressed","~","depressedlag",0.125863216131878,0.0757354906895931,1.66187892870117,0.0965370523920686,"group"
"subj5","sad","~","sadlag",0.145836843147214,0.0761603200383732,1.91486646949139,0.0555095349302968,"group"
"subj5","excited","~","happy",0.289397496276821,0.0628106178511586,4.60746138435705,4.07614872011131e-06,"group"
"subj5","happy","~","relaxed",0.299130266568679,0.0716118614632442,4.17710502780621,2.95242721213285e-05,"group"
"subj5","satisfied","~","excited",0.0939860272590055,0.060716406589089,1.54795108174098,0.121634074650933,"group"
"subj5","satisfied","~","happy",0.419647862390206,0.0640302341309944,6.5539017322923,5.60529400672749e-11,"group"
"subj5","depressed","~","happy",-0.38987019904153,0.0635163030625902,-6.13811226792189,8.35078450833748e-10,"group"
"subj5","sad","~","depressed",0.245651446865471,0.0686904850992903,3.5762077747797,0.000348614610747866,"group"
"subj5","angry","~","sad",0.465427131400017,0.058075451068326,8.01418022311079,1.11022302462516e-15,"group"
"subj5","relaxed","~","satisfied",0.412444696818361,0.0662490177264751,6.22567263595118,4.79494444149964e-10,"group"
"subj5","anxious","~","angry",0.536766945911788,0.0540401049589684,9.93275172798691,0,"ind"
"subj5","excited","~","sadlag",0.247767703898765,0.0688658070105421,3.59783344818476,0.000320878979684913,"ind"
"subj5","satisfied","~","anxious",0.194161198615815,0.0575670197827417,3.37278530916799,0.00074411948716202,"ind"
"subj6","happy","~","happylag",0.298736818396903,0.0751279987188041,3.97637130618962,6.997483939708e-05,"group"
"subj6","excited","~","excitedlag",0.189250411349411,0.0673497306665192,2.80996537738926,0.00495468296991275,"group"
"subj6","relaxed","~","relaxedlag",0.122333378795796,0.0638621838524264,1.9155840188379,0.0554180653411909,"group"
"subj6","satisfied","~","satisfiedlag",0.0860065824009964,0.056707588554638,1.5166679556146,0.129350538657102,"group"
"subj6","angry","~","angrylag",0.00146576504792519,0.0772471361786256,0.0189750082713199,0.984861042330645,"group"
"subj6","anxious","~","anxiouslag",0.238695546076313,0.0721744981919133,3.30720063257824,0.000942333737703471,"group"
"subj6","depressed","~","depressedlag",0.0479562529922732,0.0549122142343238,0.873325792102139,0.382485526101053,"group"
"subj6","sad","~","sadlag",0.186963199965247,0.0716971007139386,2.60768145578444,0.00911577410617492,"group"
"subj6","excited","~","happy",0.566320700302998,0.0621282156207627,9.11535434656421,0,"group"
"subj6","happy","~","relaxed",0.0511759915616198,0.119896770360748,0.426833778821901,0.669500401330671,"group"
"subj6","satisfied","~","excited",0.318807411538749,0.0606254510661947,5.25863982753143,1.45124814610043e-07,"group"
"subj6","satisfied","~","happy",0.482239768494654,0.062551050119842,7.70953912957061,1.26565424807268e-14,"group"
"subj6","depressed","~","happy",-0.341114955749681,0.059529109022855,-5.7302210859349,1.00299821781391e-08,"group"
"subj6","sad","~","depressed",0.0934399313151427,0.0843287225544952,1.10804395566125,0.267842833091695,"group"
"subj6","angry","~","sad",0.183062935352148,0.0731439266621241,2.5027769728275,0.0123223166941469,"group"
"subj6","relaxed","~","satisfied",0.342195748320909,0.0764570171706935,4.47566176374554,7.61749979338866e-06,"group"
"subj6","depressed","~","excited",-0.496573622976742,0.056870653400126,-8.73163210352075,0,"ind"
"subj6","anxious","~","satisfied",-0.392208862910158,0.0617165663638493,-6.3550013556797,2.0842483294814e-10,"ind"
"subj6","relaxed","~","excited",0.370338275745057,0.0684823730306407,5.40778976189038,6.38072605863016e-08,"ind"
"subj6","angry","~","excited",-0.380816101748834,0.0674556538795048,-5.6454289573574,1.64769902166739e-08,"ind"
"subj6","sad","~","happy",-0.399798698092595,0.0804154943118949,-4.97166250750084,6.6381188457143e-07,"ind"
"subj7","happy","~","happylag",0.240891530589832,0.0862257831372755,2.7937296922699,0.00521040114607008,"group"
"subj7","excited","~","excitedlag",0.177169863531936,0.080850358474394,2.19133058745864,0.0284278781359484,"group"
"subj7","relaxed","~","relaxedlag",0.243526601396296,0.0855879666402937,2.84533692008108,0.004436447003207,"group"
"subj7","satisfied","~","satisfiedlag",0.199119485963463,0.0722063027223997,2.75764688754369,0.00582190500702984,"group"
"subj7","angry","~","angrylag",0.287586097418114,0.069630813145582,4.1301556656654,3.62517687424457e-05,"group"
"subj7","anxious","~","anxiouslag",0.281323466729653,0.0803302326017931,3.50208704267306,0.000461628780464851,"group"
"subj7","depressed","~","depressedlag",0.225391112836499,0.0701284667249973,3.21397462916665,0.00130911239899856,"group"
"subj7","sad","~","sadlag",0.368895725626667,0.0776186198851394,4.75267050834659,2.00747349166086e-06,"group"
"subj7","excited","~","happy",0.440727796877862,0.0616125700812061,7.15321234444493,8.4776630160377e-13,"group"
"subj7","happy","~","relaxed",0.259539487123301,0.0894121443544617,2.90273193867707,0.0036992312316404,"group"
"subj7","satisfied","~","excited",0.180725494599685,0.0677246437804308,2.66853370518438,0.00761831342652286,"group"
"subj7","satisfied","~","happy",0.443680115793906,0.0686197694839093,6.46577683269462,1.00779828926534e-10,"group"
"subj7","depressed","~","happy",-0.417946583172806,0.0552539721767729,-7.5641002213502,3.90798504668055e-14,"group"
"subj7","sad","~","depressed",0.325295938296497,0.0699047279931275,4.65341826848218,3.26477045597962e-06,"group"
"subj7","angry","~","sad",0.0451680810071444,0.0715073380802438,0.631656585460612,0.527611302641244,"group"
"subj7","relaxed","~","satisfied",0.316139365885222,0.085375031655345,3.70294873987821,0.000213107953867864,"group"
"subj7","angry","~","satisfied",-0.43851029616361,0.0657061005622277,-6.67381403570455,2.492384076902e-11,"ind"
"subj7","depressed","~","relaxed",-0.269609545418113,0.0595985314176966,-4.52376155930007,6.07501615634831e-06,"ind"
"subj7","depressed","~","relaxedlag",-0.218661007797736,0.068562410627937,-3.18922578414474,0.00142654409619114,"ind"
"subj8","happy","~","happylag",0.265278514072313,0.0750234229069026,3.53594256025214,0.000406323030064382,"group"
"subj8","excited","~","excitedlag",0.275185039788881,0.0695788696077116,3.95500877407731,7.65318430298034e-05,"group"
"subj8","relaxed","~","relaxedlag",0.318613674614942,0.0700291899006947,4.54972669349388,5.37156375113312e-06,"group"
"subj8","satisfied","~","satisfiedlag",0.184294723639894,0.0755404985019267,2.43968106240645,0.0147002339109974,"group"
"subj8","angry","~","angrylag",0.16473334987187,0.0748715947670051,2.20021158070037,0.0277918870419207,"group"
"subj8","anxious","~","anxiouslag",0.0709578592186467,0.0852943459189454,0.831917502316946,0.405455511928294,"group"
"subj8","depressed","~","depressedlag",-0.0105197904124759,0.0975740087180089,-0.107813448998271,0.914143674320073,"group"
"subj8","sad","~","sadlag",-0.148263224884367,0.146361279626015,-1.01299486628712,0.31106261305628,"group"
"subj8","excited","~","happy",0.45909901923025,0.0586454124217683,7.82838759711474,4.88498130835069e-15,"group"
"subj8","happy","~","relaxed",0.265643732966509,0.077571296816872,3.42451066138075,0.000615907678084726,"group"
"subj8","satisfied","~","excited",0.278689495477164,0.0721984544768457,3.86004794003645,0.000113364782178937,"group"
"subj8","satisfied","~","happy",0.307233183346627,0.0762246527819908,4.03062752185097,5.5628138410535e-05,"group"
"subj8","depressed","~","happy",-0.419041478527729,0.062091615400912,-6.74876109796903,1.49111833991356e-11,"group"
"subj8","sad","~","depressed",1.4417891283721,0.448085974308705,3.21766181277254,0.00129240103914308,"group"
"subj8","angry","~","sad",1.09173851907002,0.12176299925364,8.96609418100701,0,"group"
"subj8","relaxed","~","satisfied",0.456094315795638,0.0625407385101156,7.29275551681994,3.03757019537443e-13,"group"
"subj8","sad","~","angry",-1.59776134067803,0.723766818914271,-2.2075636778636,0.0272747034751222,"ind"
"subj8","depressed","~","angrylag",0.261807962549406,0.0888712434621365,2.945924377225,0.00321991111700815,"ind"
"subj9","happy","~","happylag",0.12852581758854,0.0508132287639822,2.52937710739693,0.0114265181827142,"group"
"subj9","excited","~","excitedlag",0.0348859854801262,0.051386398587437,0.67889531936677,0.497204191652342,"group"
"subj9","relaxed","~","relaxedlag",0.0898701713008795,0.0559047308328398,1.60755932390766,0.107931726853862,"group"
"subj9","satisfied","~","satisfiedlag",0.0310557610355204,0.0442377938523184,0.702018756613309,0.482667466283106,"group"
"subj9","angry","~","angrylag",0.162425499835194,0.0630775909471895,2.57501114732143,0.0100236856040885,"group"
"subj9","anxious","~","anxiouslag",0.0178328183386838,0.0670494541483515,0.265965153112618,0.790266046494104,"group"
"subj9","depressed","~","depressedlag",0.373927589496549,0.0531631218722826,7.03358975785621,2.01283434364541e-12,"group"
"subj9","sad","~","sadlag",0.342729183011024,0.0572976467770398,5.98155774781944,2.21013674028825e-09,"group"
"subj9","excited","~","happy",0.669184213494542,0.0382668563471678,17.4873056574994,0,"group"
"subj9","happy","~","relaxed",0.197933668833884,0.0696747157310861,2.84082492130749,0.00449970082922557,"group"
"subj9","satisfied","~","excited",0.203310016765244,0.0561260603032718,3.62238175397806,0.000291902906423669,"group"
"subj9","satisfied","~","happy",0.591478071272705,0.0563394680211347,10.4984674518194,0,"group"
"subj9","depressed","~","happy",-0.350463063177085,0.0579923894683044,-6.04325957923549,1.51031365192011e-09,"group"
"subj9","sad","~","depressed",0.286180498973874,0.0632537408099406,4.52432528589518,6.05884791160527e-06,"group"
"subj9","angry","~","sad",0.202317139360062,0.0658719149265145,3.0713717611787,0.00213077670995077,"group"
"subj9","relaxed","~","satisfied",0.549782788750055,0.0596481748694742,9.21709322964406,0,"group"
"subj9","happy","~","sad",-0.451417814774526,0.0545695476428385,-8.27233932245669,2.22044604925031e-16,"ind"
"subj9","anxious","~","angry",0.441458126246529,0.0577539708301924,7.64377098060494,2.1094237467878e-14,"ind"
"subj9","angry","~","depressed",0.330527962657026,0.0648230656302996,5.0989251965049,3.41587497842966e-07,"ind"
